domain,skill,demand_count,supply_count,gap,anomaly_flag
Civil & Mechanical Engineering,openssh,0,6,-6,NO
Civil & Mechanical Engineering,qa engineering,0,6,-6,NO
Civil & Mechanical Engineering,iec 61131 (ladder logic,0,6,-6,NO
Civil & Mechanical Engineering,remedy,0,6,-6,NO
Civil & Mechanical Engineering,pc hardware and software installation,0,6,-6,NO
Civil & Mechanical Engineering,fds,0,6,-6,NO
Civil & Mechanical Engineering,ms-dos,0,6,-6,NO
Civil & Mechanical Engineering,mapreduce,0,6,-6,NO
Civil & Mechanical Engineering,total quality management,0,6,-6,NO
Civil & Mechanical Engineering,2008-2010,0,6,-6,NO
Civil & Mechanical Engineering,ms exchange,0,6,-6,NO
Civil & Mechanical Engineering,development,0,6,-6,NO
Civil & Mechanical Engineering,ccp,0,6,-6,NO
Civil & Mechanical Engineering,microsoft dynamics,0,6,-6,NO
Civil & Mechanical Engineering,trackwise,0,6,-6,NO
Civil & Mechanical Engineering,receptionist,0,6,-6,NO
Civil & Mechanical Engineering,detail oriented,0,6,-6,NO
Civil & Mechanical Engineering,oracledb,0,6,-6,NO
Civil & Mechanical Engineering,office party and event planning,0,6,-6,NO
Civil & Mechanical Engineering,test equipment repair and operation,0,6,-6,NO
Civil & Mechanical Engineering,web application development,0,6,-6,NO
Civil & Mechanical Engineering,hls,0,6,-6,NO
Civil & Mechanical Engineering,e-commerce,0,6,-6,NO
Civil & Mechanical Engineering,organized and detail-oriented,0,6,-6,NO
Civil & Mechanical Engineering,seasoned leadership,0,6,-6,NO
Civil & Mechanical Engineering,sales analysis,0,6,-6,NO
Civil & Mechanical Engineering,windows 95,0,6,-6,NO
Civil & Mechanical Engineering,out of the box thinking,0,6,-6,NO
Civil & Mechanical Engineering,mozilla thunderbird,0,6,-6,NO
Civil & Mechanical Engineering,good team player,0,6,-6,NO
Civil & Mechanical Engineering,google docs,0,6,-6,NO
Civil & Mechanical Engineering,object-oriented programming,0,6,-6,NO
Civil & Mechanical Engineering,office equipment,0,6,-6,NO
Civil & Mechanical Engineering,server management,0,6,-6,NO
Civil & Mechanical Engineering,kpi,0,6,-6,NO
Civil & Mechanical Engineering,utp,0,6,-6,NO
Civil & Mechanical Engineering,sql navigator,0,6,-6,NO
Civil & Mechanical Engineering,requirement analysis (static testing),0,6,-6,NO
Civil & Mechanical Engineering,julia,0,6,-6,NO
Civil & Mechanical Engineering,detail-oriented understanding that any downtime must be minimized if not avoidable,0,6,-6,NO
Civil & Mechanical Engineering,project manager,0,6,-6,NO
Civil & Mechanical Engineering,educated,0,6,-6,NO
Civil & Mechanical Engineering,pl/sql,0,6,-6,NO
Civil & Mechanical Engineering,macess,0,6,-6,NO
Civil & Mechanical Engineering,comfortable working at heights and odd locations,0,6,-6,NO
Civil & Mechanical Engineering,sales and management,0,6,-6,NO
Civil & Mechanical Engineering,customer service skills,0,6,-6,NO
Civil & Mechanical Engineering,and account,0,6,-6,NO
Civil & Mechanical Engineering,systems design i,0,6,-6,NO
Civil & Mechanical Engineering,usability,0,6,-6,NO
Civil & Mechanical Engineering,creating & updating documentation,0,6,-6,NO
Civil & Mechanical Engineering,ability to work in a team structure,0,6,-6,NO
Civil & Mechanical Engineering,white box,0,6,-6,NO
Civil & Mechanical Engineering,coach,0,6,-6,NO
Civil & Mechanical Engineering,mobile device support,0,6,-6,NO
Civil & Mechanical Engineering,net,0,6,-6,NO
Civil & Mechanical Engineering,optistruct),0,6,-6,NO
Civil & Mechanical Engineering,production engineering,0,6,-6,NO
Civil & Mechanical Engineering,etl,0,6,-6,NO
Civil & Mechanical Engineering,ability of managing multi tasks,0,6,-6,NO
Civil & Mechanical Engineering,rigging,0,6,-6,NO
Civil & Mechanical Engineering,tally,0,6,-6,NO
Civil & Mechanical Engineering,contextual reasoning,0,6,-6,NO
Civil & Mechanical Engineering,middle school & high school math,0,6,-6,NO
Civil & Mechanical Engineering,program development,0,6,-6,NO
Civil & Mechanical Engineering,troubleshoot and identify faulty capacitors,0,6,-6,NO
Civil & Mechanical Engineering,performance management,0,6,-6,NO
Civil & Mechanical Engineering,pr soft,0,6,-6,NO
Civil & Mechanical Engineering,metrics,0,6,-6,NO
Civil & Mechanical Engineering,cluster analysis,0,6,-6,NO
Civil & Mechanical Engineering,software practice i/ii,0,6,-6,NO
Civil & Mechanical Engineering,etap,0,6,-6,NO
Civil & Mechanical Engineering,and write),0,6,-6,NO
Civil & Mechanical Engineering,market planning,0,6,-6,NO
Civil & Mechanical Engineering,gd&t,0,6,-6,NO
Civil & Mechanical Engineering,digital tv,0,6,-6,NO
Civil & Mechanical Engineering,lotus i,0,6,-6,NO
Civil & Mechanical Engineering,jvm,0,6,-6,NO
Civil & Mechanical Engineering,adobe creative suite,0,6,-6,NO
Civil & Mechanical Engineering,strong attention to detail,0,6,-6,NO
Civil & Mechanical Engineering,circuit boards,0,6,-6,NO
Civil & Mechanical Engineering,bugzilla,0,6,-6,NO
Civil & Mechanical Engineering,contract negotiations,0,6,-6,NO
Civil & Mechanical Engineering,therapy,0,6,-6,NO
Civil & Mechanical Engineering,presenting,0,6,-6,NO
Civil & Mechanical Engineering,horizontal,0,6,-6,NO
Civil & Mechanical Engineering,voice,0,6,-6,NO
Civil & Mechanical Engineering,sharepoint use experience,0,6,-6,NO
Civil & Mechanical Engineering,ocr,0,6,-6,NO
Civil & Mechanical Engineering,mainframe,0,6,-6,NO
Civil & Mechanical Engineering,slides,0,6,-6,NO
Civil & Mechanical Engineering,ethernet,0,6,-6,NO
Civil & Mechanical Engineering,marketing strategist,0,6,-6,NO
Civil & Mechanical Engineering,kek,0,6,-6,NO
Civil & Mechanical Engineering,flash,0,6,-6,NO
Civil & Mechanical Engineering,excel in areas of expertise,0,6,-6,NO
Civil & Mechanical Engineering,typing speed,0,6,-6,NO
Civil & Mechanical Engineering,autocad civil 3d,0,6,-6,NO
Civil & Mechanical Engineering,sales objectives,0,6,-6,NO
Civil & Mechanical Engineering,microsoft office suite (2013),0,6,-6,NO
Civil & Mechanical Engineering,skill 2,0,6,-6,NO
Civil & Mechanical Engineering,configuring network and end user security,0,6,-6,NO
Civil & Mechanical Engineering,budget 5,0,6,-6,NO
Civil & Mechanical Engineering,book keeping,0,6,-6,NO
Civil & Mechanical Engineering,reliable,0,6,-6,NO
Civil & Mechanical Engineering,advertisements,0,6,-6,NO
Civil & Mechanical Engineering,skills,0,6,-6,NO
Civil & Mechanical Engineering,and works with branch staff to ensure incoming wires are posted and resolve issues,0,6,-6,NO
Civil & Mechanical Engineering,neural,0,6,-6,NO
Civil & Mechanical Engineering,lotus,0,6,-6,NO
Civil & Mechanical Engineering,cd-rom,0,6,-6,NO
Civil & Mechanical Engineering,and identifies and resolves errors,0,6,-6,NO
Civil & Mechanical Engineering,profit pluss 2k8,0,6,-6,NO
Civil & Mechanical Engineering,apache pig,0,6,-6,NO
Civil & Mechanical Engineering,firstdata certpro and more,0,6,-6,NO
Civil & Mechanical Engineering,os x 10.8-10.11,0,6,-6,NO
Civil & Mechanical Engineering,desktops,0,6,-6,NO
Civil & Mechanical Engineering,blackboard,0,6,-6,NO
Civil & Mechanical Engineering,assemble/disassemble pcs and electronics to the component level,0,6,-6,NO
Civil & Mechanical Engineering,ms office suite (word,0,6,-6,NO
Civil & Mechanical Engineering,image segmentation,0,6,-6,NO
Civil & Mechanical Engineering,articles,0,6,-6,NO
Civil & Mechanical Engineering,ms frontpage,0,6,-6,NO
Civil & Mechanical Engineering,safety codes,0,6,-6,NO
Civil & Mechanical Engineering,flask api,0,6,-6,NO
Civil & Mechanical Engineering,maintenance management,0,6,-6,NO
Civil & Mechanical Engineering,k-means clustering,0,6,-6,NO
Civil & Mechanical Engineering,project planning and management,0,6,-6,NO
Civil & Mechanical Engineering,programming languages,0,6,-6,NO
Civil & Mechanical Engineering,failure modes and effective analysis (fmea),0,6,-6,NO
Civil & Mechanical Engineering,conflict management,0,6,-6,NO
Civil & Mechanical Engineering,pfd,0,6,-6,NO
Civil & Mechanical Engineering,pq,0,6,-6,NO
Civil & Mechanical Engineering,forklift,0,6,-6,NO
Civil & Mechanical Engineering,competitive analysis,0,6,-6,NO
Civil & Mechanical Engineering,information systems,0,6,-6,NO
Civil & Mechanical Engineering,loans,0,6,-6,NO
Civil & Mechanical Engineering,responds to inquiries from that manager regarding budgeted and actual expenses,0,6,-6,NO
Civil & Mechanical Engineering,functional requirements,0,6,-6,NO
Civil & Mechanical Engineering,production analytics,0,6,-6,NO
Civil & Mechanical Engineering,meeting facilitation,0,6,-6,NO
Civil & Mechanical Engineering,reactjs,0,6,-6,NO
Civil & Mechanical Engineering,public relations software: bacons mediasource,0,6,-6,NO
Civil & Mechanical Engineering,pro e,0,6,-6,NO
Civil & Mechanical Engineering,machining,0,6,-6,NO
Civil & Mechanical Engineering,attention to detail,0,6,-6,NO
Civil & Mechanical Engineering,msa,0,6,-6,NO
Civil & Mechanical Engineering,omissions,0,6,-6,NO
Civil & Mechanical Engineering,building commissioning experience,0,6,-6,NO
Civil & Mechanical Engineering,torquisesvn,0,6,-6,NO
Civil & Mechanical Engineering,influencing and negotiation,0,6,-6,NO
Civil & Mechanical Engineering,product development and design,0,6,-6,NO
Civil & Mechanical Engineering,verifies those wires have all required documentation,0,6,-6,NO
Civil & Mechanical Engineering,scripting,0,6,-6,NO
Civil & Mechanical Engineering,sap fi,0,6,-6,NO
Civil & Mechanical Engineering,engineering management,0,6,-6,NO
Civil & Mechanical Engineering,acquisitions,0,6,-6,NO
Civil & Mechanical Engineering,sap r/3,0,6,-6,NO
Civil & Mechanical Engineering,heat,0,6,-6,NO
Civil & Mechanical Engineering,underwriting,0,6,-6,NO
Civil & Mechanical Engineering,ceridian,0,6,-6,NO
Civil & Mechanical Engineering,business associate,0,6,-6,NO
Civil & Mechanical Engineering,staff development/leadership,0,6,-6,NO
Civil & Mechanical Engineering,microwave,0,6,-6,NO
Civil & Mechanical Engineering,software quality engineer,0,6,-6,NO
Civil & Mechanical Engineering,researched and resolved billing and invoice problems.,0,6,-6,NO
Civil & Mechanical Engineering,business operations,0,6,-6,NO
Civil & Mechanical Engineering,integrating content protection systems,0,6,-6,NO
Civil & Mechanical Engineering,icgs / idds,0,6,-6,NO
Civil & Mechanical Engineering,strategy consulting,0,6,-6,NO
Civil & Mechanical Engineering,laundry,0,6,-6,NO
Civil & Mechanical Engineering,lucidchart,0,6,-6,NO
Civil & Mechanical Engineering,file structures,0,6,-6,NO
Civil & Mechanical Engineering,osi,0,6,-6,NO
Civil & Mechanical Engineering,applied machine learning,0,6,-6,NO
Civil & Mechanical Engineering,strong requirement tracing,0,6,-6,NO
Civil & Mechanical Engineering,internal medicine,0,6,-6,NO
Civil & Mechanical Engineering,ats,0,6,-6,NO
Civil & Mechanical Engineering,project coordination,0,6,-6,NO
Civil & Mechanical Engineering,ruby on rails,0,6,-6,NO
Civil & Mechanical Engineering,payroll mate,0,6,-6,NO
Civil & Mechanical Engineering,941 withholding accounting,0,6,-6,NO
Civil & Mechanical Engineering,tsys certifynow,0,6,-6,NO
Civil & Mechanical Engineering,yarn,0,6,-6,NO
Civil & Mechanical Engineering,labor relations,0,6,-6,NO
Civil & Mechanical Engineering,skill 3,0,6,-6,NO
Civil & Mechanical Engineering,maintain and document.,0,6,-6,NO
Civil & Mechanical Engineering,data gathering,0,6,-6,NO
Civil & Mechanical Engineering,lesson planning,0,6,-6,NO
Civil & Mechanical Engineering,ms-excel,0,6,-6,NO
Civil & Mechanical Engineering,react native,0,6,-6,NO
Civil & Mechanical Engineering,management training,0,6,-6,NO
Civil & Mechanical Engineering,adobe dreamweaver,0,6,-6,NO
Civil & Mechanical Engineering,data insights,0,6,-6,NO
Civil & Mechanical Engineering,equipment inventory,0,6,-6,NO
Civil & Mechanical Engineering,ibm-aix,0,6,-6,NO
Civil & Mechanical Engineering,excellent time management skills,0,6,-6,NO
Civil & Mechanical Engineering,vcms,0,6,-6,NO
Civil & Mechanical Engineering,payroll experts,0,6,-6,NO
Civil & Mechanical Engineering,automated test scripts,0,6,-6,NO
Civil & Mechanical Engineering,lighting designs using visual professional,0,6,-6,NO
Civil & Mechanical Engineering,core java,0,6,-6,NO
Civil & Mechanical Engineering,processes outgoing and incoming wires,0,6,-6,NO
Civil & Mechanical Engineering,weka,0,6,-6,NO
Civil & Mechanical Engineering,pax and innowi,0,6,-6,NO
Civil & Mechanical Engineering,basis,0,6,-6,NO
Civil & Mechanical Engineering,maple,0,6,-6,NO
Civil & Mechanical Engineering,training material,0,6,-6,NO
Civil & Mechanical Engineering,new products,0,6,-6,NO
Civil & Mechanical Engineering,user centered design,0,6,-6,NO
Civil & Mechanical Engineering,full accounting cycle,0,6,-6,NO
Civil & Mechanical Engineering,chasepaymentech,0,6,-6,NO
Civil & Mechanical Engineering,data transition,0,6,-6,NO
Civil & Mechanical Engineering,contract management,0,6,-6,NO
Civil & Mechanical Engineering,azure data factory,0,6,-6,NO
Civil & Mechanical Engineering,wago codesys,0,6,-6,NO
Civil & Mechanical Engineering,managed sales,0,6,-6,NO
Civil & Mechanical Engineering,.ney(vb,0,6,-6,NO
Civil & Mechanical Engineering,input into the system,0,6,-6,NO
Civil & Mechanical Engineering,scrum master,0,6,-6,NO
Civil & Mechanical Engineering,jquery,0,6,-6,NO
Civil & Mechanical Engineering,interpersonal communications,0,6,-6,NO
Civil & Mechanical Engineering,algorithm design,0,6,-6,NO
Civil & Mechanical Engineering,executive presentations,0,6,-6,NO
Civil & Mechanical Engineering,performance tracking and evaluation,0,6,-6,NO
Civil & Mechanical Engineering,automotive,0,6,-6,NO
Civil & Mechanical Engineering,sql server 2008,0,6,-6,NO
Civil & Mechanical Engineering,advanced engineering knowledge,0,6,-6,NO
Civil & Mechanical Engineering,decorating,0,6,-6,NO
Civil & Mechanical Engineering,self-motivation,0,6,-6,NO
Civil & Mechanical Engineering,training program implementation,0,6,-6,NO
Civil & Mechanical Engineering,multi-line telephone,0,6,-6,NO
Civil & Mechanical Engineering,primary care,0,6,-6,NO
Civil & Mechanical Engineering,control system design,0,6,-6,NO
Civil & Mechanical Engineering,5 why,0,6,-6,NO
Civil & Mechanical Engineering,oracle financials,0,6,-6,NO
Civil & Mechanical Engineering,aramark service trained on ge amx 4 and amx4+ portable xr unit,0,6,-6,NO
Civil & Mechanical Engineering,creativity,0,6,-6,NO
Civil & Mechanical Engineering,analytical thinking,0,6,-6,NO
Civil & Mechanical Engineering,tear,0,6,-6,NO
Civil & Mechanical Engineering,pico or suri,0,6,-6,NO
Civil & Mechanical Engineering,digital communications with fiber optics,0,6,-6,NO
Civil & Mechanical Engineering,test scenario engineering,0,6,-6,NO
Civil & Mechanical Engineering,toad,0,6,-6,NO
Civil & Mechanical Engineering,preventive maintenance,0,6,-6,NO
Civil & Mechanical Engineering,oracle experience,0,6,-6,NO
Civil & Mechanical Engineering,sales strategies,0,6,-6,NO
Civil & Mechanical Engineering,webex,0,6,-6,NO
Civil & Mechanical Engineering,chemical engineering technician,0,6,-6,NO
Civil & Mechanical Engineering,netgear,0,6,-6,NO
Civil & Mechanical Engineering,vbs,0,6,-6,NO
Civil & Mechanical Engineering,mis reporting,0,6,-6,NO
Civil & Mechanical Engineering,google drive sync client,0,6,-6,NO
Civil & Mechanical Engineering,operating systems: unix-aix,0,6,-6,NO
Civil & Mechanical Engineering,effective multitasking,0,6,-6,NO
Civil & Mechanical Engineering,aci- adm,0,6,-6,NO
Civil & Mechanical Engineering,database and tools: oracle 11g,0,6,-6,NO
Civil & Mechanical Engineering,quality management system implementation,0,6,-6,NO
Civil & Mechanical Engineering,product project management,0,6,-6,NO
Civil & Mechanical Engineering,profit and loss statement,0,6,-6,NO
Civil & Mechanical Engineering,cases,0,6,-6,NO
Civil & Mechanical Engineering,financials budgeting & forecasting,0,6,-6,NO
Civil & Mechanical Engineering,service orientation,0,6,-6,NO
Civil & Mechanical Engineering,sanity testing,0,6,-6,NO
Civil & Mechanical Engineering,redmine,0,6,-6,NO
Civil & Mechanical Engineering,equipment calibration,0,6,-6,NO
Civil & Mechanical Engineering,timberline software,0,6,-6,NO
Civil & Mechanical Engineering,fluent in english,0,6,-6,NO
Civil & Mechanical Engineering,logo,0,6,-6,NO
Civil & Mechanical Engineering,ti),0,6,-6,NO
Civil & Mechanical Engineering,vmware,0,6,-6,NO
Civil & Mechanical Engineering,script,0,6,-6,NO
Civil & Mechanical Engineering,access control,0,6,-6,NO
Civil & Mechanical Engineering,demand creation pursuits,0,6,-6,NO
Civil & Mechanical Engineering,database management system,0,6,-6,NO
Civil & Mechanical Engineering,test and measurement equipment,0,6,-6,NO
Civil & Mechanical Engineering,dts,0,6,-6,NO
Civil & Mechanical Engineering,ss7,0,6,-6,NO
Civil & Mechanical Engineering,kubeflow,0,6,-6,NO
Civil & Mechanical Engineering,cch & ria tax research,0,6,-6,NO
Civil & Mechanical Engineering,search algorithms,0,6,-6,NO
Civil & Mechanical Engineering,video conferencing,0,6,-6,NO
Civil & Mechanical Engineering,myob,0,6,-6,NO
Civil & Mechanical Engineering,execute,0,6,-6,NO
Civil & Mechanical Engineering,system originated interfaces refers to the credit union owned system as well as external systems,0,6,-6,NO
Civil & Mechanical Engineering,experience in routing & switching (ospf / bgp / vlan / stp),0,6,-6,NO
Civil & Mechanical Engineering,process development,0,6,-6,NO
Civil & Mechanical Engineering,accounting software: peoplesoft / quickbooks,0,6,-6,NO
Civil & Mechanical Engineering,various erp systems,0,6,-6,NO
Civil & Mechanical Engineering,verifies and balances system originated interfaces and posts non-system generated transactions prepared from other sources,0,6,-6,NO
Civil & Mechanical Engineering,engineering design,0,6,-6,NO
Civil & Mechanical Engineering,iso9001 and as9100 auditing,0,6,-6,NO
Civil & Mechanical Engineering,browser support,0,6,-6,NO
Civil & Mechanical Engineering,numerical analysis,0,6,-6,NO
Civil & Mechanical Engineering,circuit design and analysis,0,6,-6,NO
